student_id,tipo_factorizacion,dificultad,tiempo_respuesta,intentos,tipo_error
24002,diferencia_cuadrados,4,35.31,1,identificacion
24003,trinomio_general,5,80.18,2,identificacion
24004,trinomio_cuadrado_perfecto,2,40.82,1,identificacion
24005,diferencia_cuadrados,1,63.01,3,procedimiento
24006,diferencia_cuadrados,4,79.39,1,signo
24007,trinomio_general,4,99.25,3,identificacion
24008,diferencia_cuadrados,2,18.8,2,identificacion
24009,diferencia_cuadrados,4,23.62,2,signo
24010,factor_comun,4,86.22,2,procedimiento
24011,trinomio_cuadrado_perfecto,4,73.25,1,identificacion
24012,diferencia_cuadrados,1,62.98,2,signo
24013,factor_comun,5,64.89,1,identificacion
24014,diferencia_cuadrados,4,55.54,1,identificacion
24015,trinomio_general,2,127.11,4,identificacion
24016,trinomio_cuadrado_perfecto,3,62.53,1,procedimiento
24017,trinomio_cuadrado_perfecto,4,82.45,2,identificacion
24018,trinomio_general,5,75.64,2,procedimiento
24019,diferencia_cuadrados,3,87.81,2,procedimiento
24020,trinomio_cuadrado_perfecto,1,55.41,1,identificacion
24021,trinomio_general,4,17.39,2,procedimiento
24022,trinomio_cuadrado_perfecto,2,82.25,2,procedimiento
24023,trinomio_cuadrado_perfecto,2,84.4,3,identificacion
24024,factor_comun,4,36.45,1,signo
24025,trinomio_general,5,87.74,3,procedimiento
24026,trinomio_general,4,77.35,1,signo
24027,diferencia_cuadrados,1,58.71,2,signo
24028,factor_comun,5,87.47,3,procedimiento
24029,diferencia_cuadrados,4,29.28,2,signo
24030,diferencia_cuadrados,3,50.4,3,signo
24031,factor_comun,4,76.97,2,procedimiento
24032,trinomio_general,3,33.78,1,signo
24033,trinomio_general,1,125.53,3,identificacion
24034,diferencia_cuadrados,1,91.91,3,identificacion
24035,diferencia_cuadrados,1,44.86,1,signo
24036,trinomio_general,4,67.14,3,procedimiento
24037,diferencia_cuadrados,4,142.38,4,identificacion
24038,diferencia_cuadrados,5,62.04,2,signo
24039,trinomio_cuadrado_perfecto,3,44.44,1,signo
24040,trinomio_cuadrado_perfecto,2,28.04,1,signo
24041,diferencia_cuadrados,1,39.92,1,signo
24042,diferencia_cuadrados,2,30.57,1,procedimiento
24043,factor_comun,2,36.82,2,identificacion
24044,factor_comun,3,132.79,2,procedimiento
24045,factor_comun,3,50.6,2,procedimiento
24046,factor_comun,2,37.56,2,procedimiento
24047,trinomio_cuadrado_perfecto,3,133.91,4,identificacion
24048,trinomio_general,5,138.6,2,procedimiento
24049,trinomio_general,3,32.51,1,procedimiento
24050,trinomio_general,2,74.0,4,procedimiento
24051,diferencia_cuadrados,3,96.56,1,identificacion
24052,trinomio_cuadrado_perfecto,5,55.53,4,procedimiento
24053,trinomio_general,4,125.14,4,procedimiento
24054,trinomio_general,4,72.85,1,signo
24055,trinomio_cuadrado_perfecto,2,74.06,2,procedimiento
24056,trinomio_general,5,25.42,1,procedimiento
24057,trinomio_cuadrado_perfecto,5,102.57,2,identificacion
24058,diferencia_cuadrados,3,94.11,3,procedimiento
24059,diferencia_cuadrados,1,19.41,3,signo
24060,factor_comun,2,74.4,4,procedimiento
24061,trinomio_general,2,35.22,2,identificacion
24062,factor_comun,1,43.05,1,procedimiento
24063,factor_comun,1,41.16,1,procedimiento
24064,trinomio_cuadrado_perfecto,5,64.36,2,identificacion
24065,factor_comun,2,67.74,2,procedimiento
24066,trinomio_cuadrado_perfecto,5,40.51,1,identificacion
24067,trinomio_general,5,60.26,2,procedimiento
24068,diferencia_cuadrados,1,28.7,1,signo
24069,diferencia_cuadrados,1,33.75,3,signo
24070,trinomio_general,3,48.0,3,procedimiento
24071,factor_comun,5,26.72,2,identificacion
24072,factor_comun,2,37.17,1,procedimiento
24073,factor_comun,4,77.49,1,identificacion
24074,factor_comun,3,86.05,3,procedimiento
24075,trinomio_general,1,93.14,1,procedimiento
24076,trinomio_cuadrado_perfecto,5,83.14,1,identificacion
24077,trinomio_cuadrado_perfecto,2,34.9,1,procedimiento
24078,trinomio_general,5,64.77,2,signo
24079,trinomio_cuadrado_perfecto,1,20.89,2,identificacion
24080,trinomio_general,5,43.26,1,identificacion
24081,trinomio_general,1,106.48,3,procedimiento
24082,diferencia_cuadrados,4,53.3,3,identificacion
24083,trinomio_general,4,54.66,3,procedimiento
24084,trinomio_cuadrado_perfecto,3,26.38,1,identificacion
24085,diferencia_cuadrados,4,68.01,2,identificacion
24086,trinomio_general,1,129.17,4,procedimiento
24087,factor_comun,4,118.74,3,procedimiento
24088,factor_comun,2,51.96,1,identificacion
24089,factor_comun,3,27.98,1,procedimiento
24090,diferencia_cuadrados,2,117.54,3,signo
24091,trinomio_general,2,86.56,2,procedimiento
24092,trinomio_cuadrado_perfecto,4,42.39,2,identificacion
24093,factor_comun,1,69.36,2,procedimiento
24094,factor_comun,5,62.05,1,procedimiento
24095,trinomio_cuadrado_perfecto,2,51.71,2,identificacion
24096,trinomio_cuadrado_perfecto,1,70.99,1,identificacion
24097,diferencia_cuadrados,1,46.89,3,identificacion
24098,trinomio_cuadrado_perfecto,2,43.85,3,identificacion
24099,trinomio_general,2,62.07,1,signo
24100,trinomio_cuadrado_perfecto,1,52.25,3,identificacion
24101,diferencia_cuadrados,1,72.8,2,signo
24102,trinomio_cuadrado_perfecto,2,14.99,1,signo
24103,trinomio_cuadrado_perfecto,3,98.05,2,procedimiento
24104,diferencia_cuadrados,1,42.84,4,identificacion
24105,diferencia_cuadrados,3,31.4,1,signo
24106,trinomio_cuadrado_perfecto,4,50.03,2,identificacion
24107,diferencia_cuadrados,4,82.83,1,procedimiento
24108,factor_comun,3,105.37,3,procedimiento
24109,diferencia_cuadrados,5,79.86,3,procedimiento
24110,trinomio_general,5,115.32,3,procedimiento
24111,trinomio_cuadrado_perfecto,4,70.93,2,procedimiento
24112,factor_comun,4,72.8,4,procedimiento
24113,factor_comun,4,94.73,3,procedimiento
24114,trinomio_cuadrado_perfecto,1,69.92,3,identificacion
24115,trinomio_general,5,84.16,1,identificacion
24116,factor_comun,2,60.78,2,procedimiento
24117,trinomio_cuadrado_perfecto,3,104.28,1,identificacion
24118,trinomio_general,4,76.77,2,procedimiento
24119,factor_comun,2,94.59,1,signo
24120,factor_comun,4,101.33,4,procedimiento
24121,diferencia_cuadrados,4,129.68,1,procedimiento
24122,diferencia_cuadrados,1,33.75,2,signo
24123,factor_comun,5,33.37,4,identificacion
24124,trinomio_cuadrado_perfecto,1,83.69,2,identificacion
24125,trinomio_cuadrado_perfecto,5,58.46,4,procedimiento
24126,factor_comun,2,73.3,1,procedimiento
24127,diferencia_cuadrados,1,95.07,2,procedimiento
24128,trinomio_general,5,170.33,1,procedimiento
24129,trinomio_cuadrado_perfecto,2,25.76,3,signo
24130,trinomio_general,3,93.94,2,procedimiento
24131,diferencia_cuadrados,3,86.99,4,procedimiento
24132,factor_comun,2,15.98,1,procedimiento
24133,diferencia_cuadrados,1,91.51,3,identificacion
24134,trinomio_cuadrado_perfecto,1,17.79,1,signo
24135,diferencia_cuadrados,3,58.75,1,procedimiento
24136,factor_comun,4,52.39,2,procedimiento
24137,diferencia_cuadrados,4,38.84,1,procedimiento
24138,trinomio_general,2,115.58,3,procedimiento
24139,factor_comun,2,30.44,1,signo
24140,trinomio_cuadrado_perfecto,2,43.11,3,identificacion
24141,trinomio_cuadrado_perfecto,2,59.46,4,procedimiento
24142,factor_comun,3,69.43,3,procedimiento
24143,trinomio_cuadrado_perfecto,2,64.93,2,identificacion
24144,trinomio_cuadrado_perfecto,1,26.41,4,identificacion
24145,trinomio_cuadrado_perfecto,3,53.01,3,procedimiento
24146,factor_comun,1,26.05,2,procedimiento
24147,factor_comun,3,61.97,2,procedimiento
24148,trinomio_general,5,117.17,3,identificacion
24149,diferencia_cuadrados,2,46.14,1,signo
24150,factor_comun,1,55.42,4,procedimiento
24151,diferencia_cuadrados,5,77.03,2,procedimiento
24152,factor_comun,5,79.32,1,procedimiento
24153,diferencia_cuadrados,4,118.9,3,procedimiento
24154,trinomio_cuadrado_perfecto,4,75.73,1,procedimiento
24155,diferencia_cuadrados,2,69.37,1,signo
24156,diferencia_cuadrados,4,31.33,2,signo
24157,diferencia_cuadrados,3,51.41,1,signo
24158,trinomio_general,4,112.47,1,procedimiento
24159,trinomio_general,1,49.66,3,identificacion
24160,trinomio_general,4,44.58,1,signo
24161,trinomio_general,4,109.41,2,procedimiento
24162,trinomio_general,2,146.06,1,identificacion
24163,trinomio_cuadrado_perfecto,4,105.7,4,procedimiento
24164,diferencia_cuadrados,3,88.32,3,signo
24165,diferencia_cuadrados,1,74.62,1,procedimiento
24166,trinomio_cuadrado_perfecto,1,102.35,3,identificacion
24167,trinomio_cuadrado_perfecto,5,69.79,1,procedimiento
24168,factor_comun,4,30.83,2,procedimiento
24169,factor_comun,3,32.8,1,signo
24170,trinomio_general,1,85.13,2,procedimiento
24171,trinomio_cuadrado_perfecto,3,31.35,1,procedimiento
24172,factor_comun,4,51.27,2,procedimiento
24173,trinomio_cuadrado_perfecto,4,115.28,1,identificacion
24174,factor_comun,3,32.0,3,procedimiento
24175,factor_comun,2,40.27,2,procedimiento
24176,factor_comun,5,48.08,1,identificacion
24177,factor_comun,1,28.31,3,procedimiento
24178,diferencia_cuadrados,2,46.36,2,identificacion
24179,factor_comun,2,43.93,2,identificacion
24180,diferencia_cuadrados,3,43.13,1,signo
24181,trinomio_cuadrado_perfecto,1,62.38,3,identificacion
24182,diferencia_cuadrados,3,102.57,2,identificacion
24183,trinomio_cuadrado_perfecto,3,35.07,3,identificacion
24184,factor_comun,2,26.65,1,procedimiento
24185,factor_comun,5,25.45,3,procedimiento
24186,factor_comun,4,102.53,3,identificacion
24187,factor_comun,2,44.3,3,identificacion
24188,trinomio_general,2,116.92,2,procedimiento
24189,trinomio_cuadrado_perfecto,3,86.03,1,identificacion
24190,trinomio_general,4,54.53,2,identificacion
24191,factor_comun,3,56.03,3,procedimiento
24192,trinomio_cuadrado_perfecto,5,68.45,1,identificacion
24193,factor_comun,4,76.05,1,procedimiento
24194,trinomio_general,3,151.57,1,procedimiento
24195,trinomio_general,5,109.27,2,procedimiento
24196,factor_comun,1,58.44,3,procedimiento
24197,trinomio_general,1,34.36,3,procedimiento
24198,trinomio_cuadrado_perfecto,5,51.7,2,signo
24199,trinomio_general,5,73.43,1,procedimiento
24200,factor_comun,3,39.82,3,identificacion
24201,trinomio_cuadrado_perfecto,4,118.4,1,identificacion
24202,trinomio_cuadrado_perfecto,4,123.27,3,procedimiento
24203,trinomio_general,3,91.73,2,signo
24204,factor_comun,1,67.39,4,identificacion
24205,factor_comun,3,60.48,1,procedimiento
24206,trinomio_cuadrado_perfecto,1,61.97,2,procedimiento
24207,factor_comun,1,89.96,3,procedimiento
24208,diferencia_cuadrados,2,36.28,2,identificacion
24209,factor_comun,3,90.36,4,procedimiento
24210,trinomio_cuadrado_perfecto,4,147.61,2,identificacion
24211,trinomio_cuadrado_perfecto,5,103.98,1,identificacion
24212,trinomio_cuadrado_perfecto,3,28.9,3,identificacion
24213,trinomio_cuadrado_perfecto,3,38.77,2,signo
24214,trinomio_cuadrado_perfecto,2,8.0,1,identificacion
24215,diferencia_cuadrados,3,28.58,2,signo
24216,trinomio_cuadrado_perfecto,3,118.75,1,identificacion
24217,diferencia_cuadrados,3,48.33,2,signo
24218,trinomio_cuadrado_perfecto,3,33.43,3,signo
24219,trinomio_cuadrado_perfecto,1,52.96,3,procedimiento
24220,factor_comun,5,40.76,1,procedimiento
24221,trinomio_cuadrado_perfecto,5,159.64,2,procedimiento
24222,trinomio_general,5,54.96,2,identificacion
24223,trinomio_cuadrado_perfecto,3,61.79,1,procedimiento
24224,diferencia_cuadrados,3,95.34,2,procedimiento
24225,trinomio_general,4,87.73,1,procedimiento
24226,trinomio_cuadrado_perfecto,4,48.52,2,signo
24227,diferencia_cuadrados,1,39.05,1,signo
24228,trinomio_general,5,58.91,4,procedimiento
24229,diferencia_cuadrados,2,80.41,2,procedimiento
24230,trinomio_general,5,34.86,2,signo
24231,diferencia_cuadrados,5,92.22,3,signo
24232,factor_comun,3,44.63,1,signo
24233,trinomio_general,3,125.72,1,procedimiento
24234,trinomio_cuadrado_perfecto,4,69.73,1,procedimiento
24235,factor_comun,5,79.2,1,identificacion
24236,trinomio_cuadrado_perfecto,3,63.82,2,identificacion
24237,trinomio_general,2,22.6,1,signo
24238,factor_comun,4,106.98,1,procedimiento
24239,trinomio_cuadrado_perfecto,2,33.54,1,signo
24240,diferencia_cuadrados,1,30.77,2,signo
24241,trinomio_cuadrado_perfecto,2,32.84,2,identificacion
24242,factor_comun,4,120.17,1,identificacion
24243,trinomio_general,2,143.49,2,identificacion
24244,trinomio_cuadrado_perfecto,4,45.35,1,identificacion
24245,trinomio_cuadrado_perfecto,5,28.68,1,identificacion
24246,trinomio_cuadrado_perfecto,4,40.0,2,procedimiento
24247,diferencia_cuadrados,3,22.26,3,identificacion
24248,trinomio_general,3,47.43,3,procedimiento
24249,trinomio_general,3,66.62,2,procedimiento
24250,factor_comun,5,58.84,3,procedimiento
24251,diferencia_cuadrados,5,22.6,1,signo
24252,diferencia_cuadrados,5,80.2,2,signo
24253,trinomio_cuadrado_perfecto,3,39.44,1,identificacion
24254,trinomio_cuadrado_perfecto,4,69.32,1,identificacion
24255,factor_comun,5,63.73,2,procedimiento
24256,factor_comun,3,75.93,1,procedimiento
24257,trinomio_cuadrado_perfecto,5,110.98,2,identificacion
24258,diferencia_cuadrados,4,111.23,3,identificacion
24259,factor_comun,1,33.67,1,identificacion
24260,trinomio_cuadrado_perfecto,2,121.49,2,procedimiento
24261,factor_comun,3,45.43,4,procedimiento
24262,diferencia_cuadrados,1,44.86,4,signo
24263,factor_comun,5,54.95,2,identificacion
24264,trinomio_general,2,117.87,1,procedimiento
24265,trinomio_general,5,140.89,2,procedimiento
24266,trinomio_cuadrado_perfecto,1,60.41,2,signo
24267,diferencia_cuadrados,2,57.8,1,signo
24268,trinomio_cuadrado_perfecto,2,37.87,1,signo
24269,factor_comun,3,66.74,2,identificacion
24270,diferencia_cuadrados,3,21.12,2,signo
24271,diferencia_cuadrados,3,49.39,2,signo
24272,diferencia_cuadrados,1,50.41,3,signo
24273,trinomio_general,2,43.54,2,procedimiento
24274,diferencia_cuadrados,2,63.63,1,procedimiento
24275,diferencia_cuadrados,1,43.73,2,identificacion
24276,factor_comun,3,101.19,1,identificacion
24277,trinomio_general,1,68.87,3,identificacion
24278,diferencia_cuadrados,2,35.97,1,signo
24279,trinomio_cuadrado_perfecto,1,45.07,1,identificacion
24280,diferencia_cuadrados,1,71.8,1,procedimiento
24281,trinomio_cuadrado_perfecto,3,32.73,3,identificacion
24282,diferencia_cuadrados,4,38.46,2,signo
24283,factor_comun,4,70.26,4,procedimiento
24284,trinomio_general,1,57.6,4,procedimiento
24285,factor_comun,4,39.64,4,procedimiento
24286,trinomio_general,1,36.3,1,identificacion
24287,diferencia_cuadrados,5,104.49,2,procedimiento
24288,factor_comun,1,52.12,2,procedimiento
24289,diferencia_cuadrados,1,89.06,3,identificacion
24290,trinomio_cuadrado_perfecto,5,54.49,2,signo
24291,factor_comun,3,11.25,1,procedimiento
24292,diferencia_cuadrados,1,68.29,1,procedimiento
24293,factor_comun,3,117.01,2,identificacion
24294,diferencia_cuadrados,5,64.9,2,procedimiento
24295,factor_comun,3,40.58,1,procedimiento
24296,trinomio_general,4,65.77,1,procedimiento
24297,trinomio_cuadrado_perfecto,4,96.13,3,identificacion
24298,trinomio_general,5,91.91,1,procedimiento
24299,diferencia_cuadrados,1,37.67,1,signo
24300,diferencia_cuadrados,4,38.52,1,signo
24301,trinomio_cuadrado_perfecto,4,75.75,1,identificacion
24302,factor_comun,2,33.9,1,procedimiento
24303,factor_comun,1,77.23,2,procedimiento
24304,factor_comun,5,51.56,3,procedimiento
24305,trinomio_general,4,138.34,1,identificacion
24306,trinomio_cuadrado_perfecto,3,136.58,1,identificacion
24307,trinomio_cuadrado_perfecto,5,44.53,1,signo
24308,diferencia_cuadrados,4,115.43,3,procedimiento
24309,factor_comun,4,24.8,2,procedimiento
24310,trinomio_general,3,60.0,2,procedimiento
24311,trinomio_cuadrado_perfecto,3,25.67,3,identificacion
24312,diferencia_cuadrados,3,45.92,2,signo
24313,diferencia_cuadrados,4,82.36,1,signo
24314,factor_comun,2,82.45,3,procedimiento
24315,trinomio_cuadrado_perfecto,2,33.2,4,identificacion
24316,trinomio_cuadrado_perfecto,4,114.12,2,identificacion
24317,factor_comun,5,75.96,2,signo
24318,factor_comun,4,33.5,1,identificacion
24319,trinomio_cuadrado_perfecto,3,106.7,3,identificacion
24320,factor_comun,4,43.01,2,procedimiento
24321,diferencia_cuadrados,2,51.67,2,signo
24322,factor_comun,1,71.33,3,procedimiento
24323,trinomio_cuadrado_perfecto,5,39.36,1,identificacion
24324,factor_comun,1,62.06,2,identificacion
24325,trinomio_general,5,121.64,1,identificacion
24326,factor_comun,4,34.03,1,identificacion
24327,trinomio_general,1,121.64,4,identificacion
24328,factor_comun,4,26.85,1,signo
24329,trinomio_general,2,134.11,3,procedimiento
24330,trinomio_cuadrado_perfecto,2,48.33,1,identificacion
24331,trinomio_cuadrado_perfecto,2,30.86,3,identificacion
24332,trinomio_cuadrado_perfecto,5,117.64,3,procedimiento
24333,diferencia_cuadrados,2,52.83,3,signo
24334,factor_comun,4,43.13,1,procedimiento
24335,trinomio_general,5,55.1,1,procedimiento
24336,trinomio_general,3,79.09,2,identificacion
24337,diferencia_cuadrados,4,116.12,2,signo
24338,diferencia_cuadrados,1,8.0,1,identificacion
24339,diferencia_cuadrados,1,28.03,1,signo
24340,factor_comun,5,21.61,1,signo
24341,diferencia_cuadrados,4,39.24,1,identificacion
24342,diferencia_cuadrados,4,125.76,4,identificacion
24343,diferencia_cuadrados,2,97.22,3,procedimiento
24344,trinomio_cuadrado_perfecto,5,68.93,1,identificacion
24345,diferencia_cuadrados,4,53.4,1,signo
24346,factor_comun,3,54.78,2,signo
24347,trinomio_general,4,87.72,2,procedimiento
24348,diferencia_cuadrados,2,54.13,1,signo
24349,diferencia_cuadrados,5,86.9,2,identificacion
24350,trinomio_cuadrado_perfecto,5,57.29,1,procedimiento
24351,trinomio_general,1,91.11,3,procedimiento
24352,factor_comun,5,50.45,3,procedimiento
24353,trinomio_cuadrado_perfecto,2,90.28,3,procedimiento
24354,trinomio_cuadrado_perfecto,1,46.51,2,procedimiento
24355,diferencia_cuadrados,5,139.62,1,identificacion
24356,trinomio_general,2,22.91,2,signo
24357,factor_comun,2,44.13,3,procedimiento
24358,trinomio_general,3,95.71,3,procedimiento
24359,trinomio_general,2,86.19,1,procedimiento
24360,trinomio_general,5,55.25,1,procedimiento
24361,trinomio_cuadrado_perfecto,5,101.23,2,procedimiento
24362,trinomio_general,5,177.63,3,procedimiento
24363,trinomio_cuadrado_perfecto,3,79.94,1,procedimiento
24364,factor_comun,3,100.52,1,identificacion
24365,trinomio_general,2,46.38,1,procedimiento
24366,trinomio_general,3,80.31,4,identificacion
24367,factor_comun,4,62.59,1,procedimiento
24368,factor_comun,1,30.33,2,identificacion
24369,trinomio_cuadrado_perfecto,4,54.61,1,identificacion
24370,trinomio_cuadrado_perfecto,1,64.07,2,identificacion
24371,trinomio_general,1,89.18,1,procedimiento
24372,trinomio_general,4,132.99,1,procedimiento
24373,trinomio_cuadrado_perfecto,3,71.58,4,identificacion
24374,factor_comun,1,43.34,4,procedimiento
24375,diferencia_cuadrados,2,24.42,3,procedimiento
24376,trinomio_general,2,22.75,2,identificacion
24377,trinomio_general,5,112.39,3,procedimiento
24378,trinomio_general,2,88.33,2,procedimiento
24379,factor_comun,4,65.82,2,identificacion
24380,diferencia_cuadrados,2,43.38,2,procedimiento
24381,factor_comun,2,30.3,3,procedimiento
24382,trinomio_cuadrado_perfecto,5,81.01,4,identificacion
24383,factor_comun,4,67.84,4,procedimiento
24384,trinomio_cuadrado_perfecto,2,41.38,2,identificacion
24385,trinomio_general,1,118.89,3,procedimiento
24386,factor_comun,2,90.95,1,identificacion
24387,factor_comun,1,33.25,1,signo
24388,trinomio_cuadrado_perfecto,3,67.51,1,identificacion
24389,factor_comun,2,65.16,2,procedimiento
24390,factor_comun,1,20.64,2,procedimiento
24391,diferencia_cuadrados,1,64.31,2,procedimiento
24392,diferencia_cuadrados,5,106.07,1,procedimiento
24393,trinomio_cuadrado_perfecto,1,45.71,1,identificacion
24394,trinomio_general,2,75.32,3,identificacion
24395,diferencia_cuadrados,5,40.44,2,signo
24396,trinomio_general,1,85.11,1,identificacion
24397,trinomio_cuadrado_perfecto,1,69.59,1,signo
24398,factor_comun,5,59.24,1,identificacion
24399,diferencia_cuadrados,1,21.1,1,signo
24400,factor_comun,2,55.73,1,procedimiento
